name,link_id,from_node_id,to_node_id,facility_type,link_type,length,lanes,free_speed,capacity,dir_flag,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1
,7602,3697,3696,Highway,1,1.45,1,47,770,1,0,0.030851064,770,0.15,4,1
,7603,3697,3698,Highway,1,1.41,1,47,770,1,0,0.03,770,0.15,4,1
,7604,3697,3719,Highway,1,0.91,1,42,770,1,0,0.021666667,770,0.15,4,1
,7605,3698,3689,Highway,1,0.89,1,42,770,1,0,0.021190476,770,0.15,4,1
,7606,3698,3697,Highway,1,1.41,1,47,770,1,0,0.03,770,0.15,4,1
,7607,3698,3699,Highway,1,1.3,1,50,770,1,0,0.026,770,0.15,4,1
,7608,3699,3672,Highway,1,1.32,1,50,730,1,0,0.0264,730,0.15,4,1
,7609,3699,3698,Highway,1,1.3,1,50,770,1,0,0.026,770,0.15,4,1
,7610,3699,3700,Highway,1,0.22,1,40,770,1,0,0.0055,770,0.15,4,1
,7611,3700,3699,Highway,1,0.22,1,40,770,1,0,0.0055,770,0.15,4,1
,7612,3700,3702,Highway,1,0.61,1,40,730,1,0,0.01525,730,0.15,4,1
,7613,3700,11613,Highway,1,0.8,1,47,770,1,0,0.017021277,770,0.15,4,1
,7614,3701,3693,Highway,1,0.48,1,24,360,1,0,0.02,360,0.15,4,1
,7615,3701,4564,Highway,1,0.62,1,22,630,1,0,0.028181818,630,0.15,4,1
,7616,3701,6700,Highway,1,0.25,1,22,360,1,0,0.011363636,360,0.15,4,1
,7617,3701,7298,Highway,1,0.37,1,22,810,1,0,0.016818182,810,0.15,4,1
,7618,3702,3700,Highway,1,0.61,1,40,730,1,0,0.01525,730,0.15,4,1
,7619,3702,3703,Highway,1,0.53,1,38,770,1,0,0.013947368,770,0.15,4,1
,7620,3702,3705,Highway,1,1.1,1,47,730,1,0,0.023404255,730,0.15,4,1
,7621,3703,3702,Highway,1,0.53,1,38,770,1,0,0.013947368,770,0.15,4,1
,7622,3703,3706,Highway,1,0.25,1,40,730,1,0,0.00625,730,0.15,4,1
,7623,3703,11613,Highway,1,0.72,1,47,730,1,0,0.015319149,730,0.15,4,1
,7624,3704,4142,Highway,1,1.25,1,47,1050,1,0,0.026595745,1050,0.15,4,1
,7625,3704,5339,Highway,1,1.09,1,40,770,1,0,0.02725,770,0.15,4,1
,7626,3704,9372,Highway,1,0.14,1,37,770,1,0,0.003783784,770,0.15,4,1
,7627,3704,11838,Highway,1,3.08,1,51,960,1,0,0.060392157,960,0.15,4,1
,7628,3705,3702,Highway,1,1.1,1,47,730,1,0,0.023404255,730,0.15,4,1
,7629,3705,3706,Highway,1,0.82,1,42,770,1,0,0.01952381,770,0.15,4,1
,7630,3705,3721,Highway,1,1.17,1,42,770,1,0,0.027857143,770,0.15,4,1
,7631,3706,3703,Highway,1,0.25,1,40,730,1,0,0.00625,730,0.15,4,1
,7632,3706,3705,Highway,1,0.82,1,42,770,1,0,0.01952381,770,0.15,4,1
,7633,3706,3707,Highway,1,0.54,1,38,430,1,0,0.014210526,430,0.15,4,1
,7634,3707,3706,Highway,1,0.54,1,38,770,1,0,0.014210526,770,0.15,4,1
,7635,3707,3708,Highway,1,1.72,1,51,1030,1,0,0.03372549,1030,0.15,4,1
,7636,3707,3722,Highway,1,1.01,1,47,770,1,0,0.021489362,770,0.15,4,1
,7637,3707,11614,Highway,1,1.03,1,42,860,1,0,0.02452381,860,0.15,4,1
,7638,3708,3707,Highway,1,1.72,1,51,940,1,0,0.03372549,940,0.15,4,1
,7639,3708,3722,Highway,1,1.27,1,50,770,1,0,0.0254,770,0.15,4,1
,7640,3708,3725,Highway,1,0.8,1,47,430,1,0,0.017021277,430,0.15,4,1
,7641,3709,3710,Highway,1,0.99,1,47,770,1,0,0.02106383,770,0.15,4,1
,7642,3709,3711,Highway,1,0.51,1,40,770,1,0,0.01275,770,0.15,4,1
,7643,3709,11614,Highway,1,1.77,1,51,1200,1,0,0.034705882,1200,0.15,4,1
,7644,3710,3695,Highway,1,0.47,1,40,430,1,0,0.01175,430,0.15,4,1
,7645,3710,3709,Highway,1,0.99,1,47,510,1,0,0.02106383,510,0.15,4,1
,7646,3710,3802,Highway,1,1.25,1,50,730,1,0,0.025,730,0.15,4,1
,7647,3711,3709,Highway,1,0.51,1,40,510,1,0,0.01275,510,0.15,4,1
,7648,3711,3712,Highway,1,1.29,1,50,770,1,0,0.0258,770,0.15,4,1
,7649,3711,3808,Highway,1,1.47,1,44,770,1,0,0.033409091,770,0.15,4,1
,7650,3712,3711,Highway,1,1.29,1,50,770,1,0,0.0258,770,0.15,4,1
,7651,3712,3713,Highway,1,0.61,1,40,430,1,0,0.01525,430,0.15,4,1
,7652,3712,3816,Highway,1,0.67,1,40,770,1,0,0.01675,770,0.15,4,1
,7653,3713,3712,Highway,1,0.61,1,40,770,1,0,0.01525,770,0.15,4,1
,7654,3713,3725,Highway,1,1.47,1,50,960,1,0,0.0294,960,0.15,4,1
,7655,3713,3817,Highway,1,1.1,1,47,730,1,0,0.023404255,730,0.15,4,1
,7656,3713,3825,Highway,1,1.73,1,51,940,1,0,0.033921569,940,0.15,4,1
,7657,3714,3682,Highway,1,0.94,1,42,770,1,0,0.022380952,770,0.15,4,1
,7658,3714,3715,Highway,1,1.39,1,44,510,1,0,0.031590909,510,0.15,4,1
,7659,3714,3726,Highway,1,0.6,1,38,770,1,0,0.015789474,770,0.15,4,1
,7660,3715,3683,Highway,1,1.06,1,47,990,1,0,0.022553191,990,0.15,4,1
,7661,3715,3714,Highway,1,1.39,1,44,770,1,0,0.031590909,770,0.15,4,1
,7662,3715,3734,Highway,1,0.52,1,40,810,1,0,0.013,810,0.15,4,1
,7663,3716,3875,Highway,1,0.45,1,25,770,1,0,0.018,770,0.15,4,1
,7664,3716,10009,Highway,1,0.45,1,25,810,1,0,0.018,810,0.15,4,1
,7665,3716,11201,Highway,1,0.5,1,25,360,1,0,0.02,360,0.15,4,1
,7666,3716,11810,Highway,1,0.56,1,25,340,1,0,0.0224,340,0.15,4,1
,7667,3717,3696,Highway,1,1.18,1,45,770,1,0,0.026222222,770,0.15,4,1
,7668,3717,3718,Highway,1,2.7,1,45,770,1,0,0.06,770,0.15,4,1
,7669,3717,3734,Highway,1,0.72,1,39,770,1,0,0.018461538,770,0.15,4,1
,7670,3718,3717,Highway,1,2.7,1,45,770,1,0,0.06,770,0.15,4,1
,7671,3718,3719,Highway,1,0.75,1,38,770,1,0,0.019736842,770,0.15,4,1
,7672,3718,3736,Highway,1,1.11,1,42,770,1,0,0.026428571,770,0.15,4,1
,7673,3718,6518,Highway,1,0.5,1,38,770,1,0,0.013157895,770,0.15,4,1
,7674,3719,3697,Highway,1,0.91,1,42,770,1,0,0.021666667,770,0.15,4,1
,7675,3719,3718,Highway,1,0.75,1,38,770,1,0,0.019736842,770,0.15,4,1
,7676,3719,6517,Highway,1,0.5,1,38,770,1,0,0.013157895,770,0.15,4,1
,7677,3720,3721,Highway,1,0.32,1,40,730,1,0,0.008,730,0.15,4,1
,7678,3720,6517,Highway,1,1.5,1,50,730,1,0,0.03,730,0.15,4,1
,7679,3720,6518,Highway,1,0.75,1,47,730,1,0,0.015957447,730,0.15,4,1
,7680,3721,3705,Highway,1,1.17,1,42,770,1,0,0.027857143,770,0.15,4,1
,7681,3721,3720,Highway,1,0.32,1,40,730,1,0,0.008,730,0.15,4,1
,7682,3721,11615,Highway,1,0.49,1,38,510,1,0,0.012894737,510,0.15,4,1
,7683,3722,3707,Highway,1,1.01,1,47,430,1,0,0.021489362,430,0.15,4,1
,7684,3722,3708,Highway,1,1.27,1,50,510,1,0,0.0254,510,0.15,4,1
,7685,3722,3724,Highway,1,0.76,1,47,430,1,0,0.016170213,430,0.15,4,1
,7686,3723,3694,Highway,1,0.6,1,22,340,1,0,0.027272727,340,0.15,4,1
,7687,3723,3804,Highway,1,0.11,1,22,340,1,0,0.005,340,0.15,4,1
,7688,3723,4401,Highway,1,0.25,1,22,770,1,0,0.011363636,770,0.15,4,1
,7689,3724,3722,Highway,1,0.76,1,47,770,1,0,0.016170213,770,0.15,4,1
,7690,3724,3725,Highway,1,1.51,1,50,960,1,0,0.0302,960,0.15,4,1
,7691,3724,3741,Highway,1,0.5,1,40,770,1,0,0.0125,770,0.15,4,1
,7692,3724,11615,Highway,1,1.75,1,51,1050,1,0,0.034313725,1050,0.15,4,1
,7693,3725,3708,Highway,1,0.8,1,47,510,1,0,0.017021277,510,0.15,4,1
,7694,3725,3713,Highway,1,1.47,1,50,960,1,0,0.0294,960,0.15,4,1
,7695,3725,3724,Highway,1,1.51,1,50,960,1,0,0.0302,960,0.15,4,1
,7696,3725,11616,Highway,1,0.5,1,40,770,1,0,0.0125,770,0.15,4,1
,7697,3726,3714,Highway,1,0.6,1,38,770,1,0,0.015789474,770,0.15,4,1
,7698,3726,3727,Highway,1,1.29,1,44,770,1,0,0.029318182,770,0.15,4,1
,7699,3726,3728,Highway,1,1.04,1,42,860,1,0,0.024761905,860,0.15,4,1
,7700,3727,3726,Highway,1,1.29,1,44,770,1,0,0.029318182,770,0.15,4,1
,7701,3727,3728,Highway,1,1.2,1,42,860,1,0,0.028571429,860,0.15,4,1
,7702,3727,3745,Highway,1,0.7,1,38,860,1,0,0.018421053,860,0.15,4,1
,7703,3728,3726,Highway,1,1.04,1,42,770,1,0,0.024761905,770,0.15,4,1
,7704,3728,3727,Highway,1,1.2,1,42,770,1,0,0.028571429,770,0.15,4,1
,7705,3728,3729,Highway,1,0.45,1,35,600,1,0,0.012857143,600,0.15,4,1
,7706,3729,3728,Highway,1,0.45,1,35,600,1,0,0.012857143,600,0.15,4,1
,7707,3729,3731,Highway,1,1.05,1,35,610,1,0,0.03,610,0.15,4,1
,7708,3729,3732,Highway,1,0.42,1,38,770,1,0,0.011052632,770,0.15,4,1
,7709,3730,3731,Highway,1,0.31,1,39,900,1,0,0.007948718,900,0.15,4,1
,7710,3730,3732,Highway,1,0.25,1,39,810,1,0,0.006410256,810,0.15,4,1
,7711,3730,3754,Highway,1,3.23,1,45,770,1,0,0.071777778,770,0.15,4,1
,7712,3731,3729,Highway,1,1.05,1,35,610,1,0,0.03,610,0.15,4,1
,7713,3731,3730,Highway,1,0.31,1,39,810,1,0,0.007948718,810,0.15,4,1
,7714,3731,12015,Highway,1,0.41,1,35,549,1,0,0.011714286,549,0.15,4,1
,7715,3732,3729,Highway,1,0.42,1,38,860,1,0,0.011052632,860,0.15,4,1
,7716,3732,3730,Highway,1,0.25,1,39,810,1,0,0.006410256,810,0.15,4,1
,7717,3732,3733,Highway,1,0.28,1,39,810,1,0,0.007179487,810,0.15,4,1
,7718,3733,3732,Highway,1,0.28,1,39,810,1,0,0.007179487,810,0.15,4,1
,7719,3733,3734,Highway,1,0.36,1,40,810,1,0,0.009,810,0.15,4,1
,7720,3733,3735,Highway,1,3.25,1,45,770,1,0,0.072222222,770,0.15,4,1
,7721,3734,1771,Highway,1,2.94,1,25,100000,1,0,0.1176,100000,0.15,4,1
,7722,3734,3715,Highway,1,0.52,1,40,540,1,0,0.013,540,0.15,4,1
,7723,3734,3717,Highway,1,0.72,1,39,770,1,0,0.018461538,770,0.15,4,1
,7724,3734,3733,Highway,1,0.36,1,40,810,1,0,0.009,810,0.15,4,1
,7725,3735,3733,Highway,1,3.25,1,45,770,1,0,0.072222222,770,0.15,4,1
,7726,3735,3736,Highway,1,0.35,1,38,770,1,0,0.009210526,770,0.15,4,1
,7727,3735,3754,Highway,1,1.12,1,42,770,1,0,0.026666667,770,0.15,4,1
,7728,3736,3718,Highway,1,1.11,1,42,770,1,0,0.026428571,770,0.15,4,1
,7729,3736,3735,Highway,1,0.35,1,38,770,1,0,0.009210526,770,0.15,4,1
,7730,3736,6519,Highway,1,0.65,1,38,770,1,0,0.017105263,770,0.15,4,1
,7731,3737,3738,Highway,1,0.1,1,40,770,1,0,0.0025,770,0.15,4,1
,7732,3737,3758,Highway,1,1.61,1,50,770,1,0,0.0322,770,0.15,4,1
,7733,3737,6519,Highway,1,0.9,1,47,770,1,0,0.019148936,770,0.15,4,1
,7734,3738,3737,Highway,1,0.1,1,40,770,1,0,0.0025,770,0.15,4,1
,7735,3738,3739,Highway,1,0.47,1,40,770,1,0,0.01175,770,0.15,4,1
,7736,3738,11615,Highway,1,0.53,1,40,510,1,0,0.01325,510,0.15,4,1
,7737,3739,3738,Highway,1,0.47,1,40,770,1,0,0.01175,770,0.15,4,1
,7738,3739,3740,Highway,1,0.53,1,40,770,1,0,0.01325,770,0.15,4,1
,7739,3739,3760,Highway,1,1.5,1,50,730,1,0,0.03,730,0.15,4,1
,7740,3740,3739,Highway,1,0.53,1,40,770,1,0,0.01325,770,0.15,4,1
,7741,3740,3741,Highway,1,0.76,1,47,770,1,0,0.016170213,770,0.15,4,1
,7742,3740,3761,Highway,1,1.5,1,50,730,1,0,0.03,730,0.15,4,1
,7743,3741,3724,Highway,1,0.5,1,40,430,1,0,0.0125,430,0.15,4,1
,7744,3741,3740,Highway,1,0.76,1,47,770,1,0,0.016170213,770,0.15,4,1
,7745,3741,3762,Highway,1,1.53,1,50,770,1,0,0.0306,770,0.15,4,1
,7746,3741,11616,Highway,1,1.51,1,50,770,1,0,0.0302,770,0.15,4,1
,7747,3742,4010,Highway,1,0.39,1,22,810,1,0,0.017727273,810,0.15,4,1
,7748,3742,11123,Highway,1,0.47,1,25,810,1,0,0.0188,810,0.15,4,1
,7749,3742,12561,Highway,1,0.55,1,22,360,1,0,0.025,360,0.15,4,1
,7750,3743,3744,Highway,1,0.5,1,40,770,1,0,0.0125,770,0.15,4,1
,7751,3743,3825,Highway,1,1.85,1,51,890,1,0,0.03627451,890,0.15,4,1
,7752,3743,11616,Highway,1,1.35,1,50,770,1,0,0.027,770,0.15,4,1
,7753,3744,3743,Highway,1,0.5,1,40,510,1,0,0.0125,510,0.15,4,1
,7754,3744,3764,Highway,1,0.5,1,40,770,1,0,0.0125,770,0.15,4,1
,7755,3744,3827,Highway,1,1.69,1,50,770,1,0,0.0338,770,0.15,4,1
,7756,3745,3727,Highway,1,0.7,1,38,770,1,0,0.018421053,770,0.15,4,1
,7757,3745,3746,Highway,1,1.46,1,35,630,1,0,0.041714286,630,0.15,4,1
,7758,3746,3745,Highway,1,1.46,1,35,630,1,0,0.041714286,630,0.15,4,1
,7759,3746,4007,Highway,1,2.73,1,50,770,1,0,0.0546,770,0.15,4,1
,7760,3746,12015,Highway,1,0.13,1,35,630,1,0,0.003714286,630,0.15,4,1
,7761,3747,3832,Highway,1,0.3,1,22,360,1,0,0.013636364,360,0.15,4,1
,7762,3747,4466,Highway,1,0.5,1,25,630,1,0,0.02,630,0.15,4,1
,7763,3747,5070,Highway,1,0.13,1,22,315,1,0,0.005909091,315,0.15,4,1
,7764,3747,12606,Highway,1,0.15,1,29,450,1,0,0.005172414,450,0.15,4,1
,7765,3748,9201,Highway,1,0.5,1,33,1260,1,0,0.015151515,1260,0.15,4,1
,7766,3748,11268,Highway,1,1.25,1,45,1260,1,0,0.027777778,1260,0.15,4,1
,7767,3748,11271,Highway,1,0.5,1,35,1710,1,0,0.014285714,1710,0.15,4,1
,7768,3749,3750,Highway,1,0.04,1,37,810,1,0,0.001081081,810,0.15,4,1
,7769,3749,4009,Highway,1,2.43,1,48,770,1,0,0.050625,770,0.15,4,1
,7770,3749,12015,Highway,1,1.32,1,40,900,1,0,0.033,900,0.15,4,1
,7771,3750,3749,Highway,1,0.04,1,37,810,1,0,0.001081081,810,0.15,4,1
,7772,3750,3751,Highway,1,1.64,1,50,860,1,0,0.0328,860,0.15,4,1
,7773,3750,3752,Highway,1,1.66,1,44,770,1,0,0.037727273,770,0.15,4,1
,7774,3751,2471,Highway,1,1.49,1,35,630,1,0,0.042571429,630,0.15,4,1
,7775,3751,3750,Highway,1,1.64,1,50,770,1,0,0.0328,770,0.15,4,1
,7776,3751,3752,Highway,1,0.17,1,38,770,1,0,0.004473684,770,0.15,4,1
,7777,3752,3750,Highway,1,1.66,1,44,770,1,0,0.037727273,770,0.15,4,1
,7778,3752,3751,Highway,1,0.17,1,38,860,1,0,0.004473684,860,0.15,4,1
,7779,3752,3753,Highway,1,0.28,1,38,790,1,0,0.007368421,790,0.15,4,1
,7780,3753,3752,Highway,1,0.28,1,38,790,1,0,0.007368421,790,0.15,4,1
,7781,3753,3754,Highway,1,0.58,1,38,770,1,0,0.015263158,770,0.15,4,1
,7782,3753,3755,Highway,1,0.67,1,38,770,1,0,0.017631579,770,0.15,4,1
,7783,3754,3730,Highway,1,3.23,1,45,770,1,0,0.071777778,770,0.15,4,1
,7784,3754,3735,Highway,1,1.12,1,42,770,1,0,0.026666667,770,0.15,4,1
,7785,3754,3753,Highway,1,0.58,1,38,770,1,0,0.015263158,770,0.15,4,1
,7786,3754,3755,Highway,1,1.17,1,42,770,1,0,0.027857143,770,0.15,4,1
,7787,3755,3753,Highway,1,0.67,1,38,770,1,0,0.017631579,770,0.15,4,1
,7788,3755,3754,Highway,1,1.17,1,42,770,1,0,0.027857143,770,0.15,4,1
,7789,3755,3757,Highway,1,0.49,1,38,770,1,0,0.012894737,770,0.15,4,1
,7790,3756,3757,Highway,1,0.24,1,40,730,1,0,0.006,730,0.15,4,1
,7791,3756,3758,Highway,1,0.62,1,40,730,1,0,0.0155,730,0.15,4,1
,7792,3757,2471,Highway,1,0.27,1,40,730,1,0,0.00675,730,0.15,4,1
,7793,3757,3755,Highway,1,0.49,1,38,770,1,0,0.012894737,770,0.15,4,1
,7794,3757,3756,Highway,1,0.24,1,40,730,1,0,0.006,730,0.15,4,1
,7795,3758,3737,Highway,1,1.61,1,50,770,1,0,0.0322,770,0.15,4,1
,7796,3758,3756,Highway,1,0.62,1,40,730,1,0,0.0155,730,0.15,4,1
,7797,3758,3759,Highway,1,0.75,1,47,770,1,0,0.015957447,770,0.15,4,1
,7798,3758,11617,Highway,1,0.91,1,47,430,1,0,0.019361702,430,0.15,4,1
,7799,3759,3758,Highway,1,0.75,1,47,770,1,0,0.015957447,770,0.15,4,1
,7800,3759,3760,Highway,1,0.3,1,40,770,1,0,0.0075,770,0.15,4,1
,7801,3759,4000,Highway,1,1.41,1,50,490,1,0,0.0282,490,0.15,4,1
,7802,3760,3739,Highway,1,1.5,1,50,730,1,0,0.03,730,0.15,4,1
,7803,3760,3759,Highway,1,0.3,1,40,770,1,0,0.0075,770,0.15,4,1
,7804,3760,3761,Highway,1,0.45,1,40,770,1,0,0.01125,770,0.15,4,1
,7805,3761,3740,Highway,1,1.5,1,50,730,1,0,0.03,730,0.15,4,1
,7806,3761,3760,Highway,1,0.45,1,40,770,1,0,0.01125,770,0.15,4,1
,7807,3761,3762,Highway,1,0.79,1,47,770,1,0,0.016808511,770,0.15,4,1
,7808,3762,3043,Highway,1,1.67,1,50,510,1,0,0.0334,510,0.15,4,1
,7809,3762,3741,Highway,1,1.53,1,50,770,1,0,0.0306,770,0.15,4,1
,7810,3762,3761,Highway,1,0.79,1,47,770,1,0,0.016808511,770,0.15,4,1
,7811,3762,3763,Highway,1,1.1,1,47,770,1,0,0.023404255,770,0.15,4,1
,7812,3763,3762,Highway,1,1.1,1,47,770,1,0,0.023404255,770,0.15,4,1
,7813,3763,3764,Highway,1,0.5,1,40,770,1,0,0.0125,770,0.15,4,1
,7814,3763,3765,Highway,1,0.49,1,40,730,1,0,0.01225,730,0.15,4,1
,7815,3764,3744,Highway,1,0.5,1,40,770,1,0,0.0125,770,0.15,4,1
,7816,3764,3763,Highway,1,0.5,1,40,770,1,0,0.0125,770,0.15,4,1
,7817,3764,3766,Highway,1,0.48,1,40,490,1,0,0.012,490,0.15,4,1
,7818,3765,3763,Highway,1,0.49,1,40,730,1,0,0.01225,730,0.15,4,1
,7819,3765,3766,Highway,1,0.5,1,40,510,1,0,0.0125,510,0.15,4,1
,7820,3765,4004,Highway,1,1.39,1,50,860,1,0,0.0278,860,0.15,4,1
,7821,3766,3764,Highway,1,0.48,1,40,730,1,0,0.012,730,0.15,4,1
,7822,3766,3765,Highway,1,0.5,1,40,770,1,0,0.0125,770,0.15,4,1
,7823,3766,3828,Highway,1,2.06,1,51,1030,1,0,0.040392157,1030,0.15,4,1
,7824,3767,3558,Highway,1,1.12,1,47,770,1,0,0.023829787,770,0.15,4,1
,7825,3767,3613,Highway,1,1.12,1,47,770,1,0,0.023829787,770,0.15,4,1
,7826,3767,3768,Highway,1,0.61,1,38,770,1,0,0.016052632,770,0.15,4,1
,7827,3768,3767,Highway,1,0.61,1,38,770,1,0,0.016052632,770,0.15,4,1
,7828,3768,3769,Highway,1,0.53,1,38,510,1,0,0.013947368,510,0.15,4,1
,7829,3768,3773,Highway,1,1.5,1,50,770,1,0,0.03,770,0.15,4,1
,7830,3769,3768,Highway,1,0.53,1,38,770,1,0,0.013947368,770,0.15,4,1
,7831,3769,3770,Highway,1,1.51,1,50,1050,1,0,0.0302,1050,0.15,4,1
,7832,3769,11589,Highway,1,1.09,1,42,430,1,0,0.025952381,430,0.15,4,1
,7833,3770,3769,Highway,1,1.51,1,50,1050,1,0,0.0302,1050,0.15,4,1
,7834,3770,3771,Highway,1,0.12,1,40,540,1,0,0.003,540,0.15,4,1
,7835,3770,9156,Highway,1,0.95,1,50,900,1,0,0.019,900,0.15,4,1
,7836,3771,1908,Highway,1,2.66,1,51,730,1,0,0.052156863,730,0.15,4,1
,7837,3771,3559,Highway,1,0.63,1,40,810,1,0,0.01575,810,0.15,4,1
,7838,3771,3770,Highway,1,0.12,1,40,540,1,0,0.003,540,0.15,4,1
,7839,3772,3614,Highway,1,1.45,1,47,430,1,0,0.030851064,430,0.15,4,1
,7840,3772,3773,Highway,1,0.15,1,40,770,1,0,0.00375,770,0.15,4,1
,7841,3772,3777,Highway,1,0.56,1,40,430,1,0,0.014,430,0.15,4,1
,7842,3773,3768,Highway,1,1.5,1,50,770,1,0,0.03,770,0.15,4,1
,7843,3773,3772,Highway,1,0.15,1,40,770,1,0,0.00375,770,0.15,4,1
,7844,3773,3774,Highway,1,0.58,1,40,430,1,0,0.0145,430,0.15,4,1
,7845,3774,1905,Highway,1,0.92,1,47,1080,1,0,0.019574468,1080,0.15,4,1
,7846,3774,3773,Highway,1,0.58,1,40,770,1,0,0.0145,770,0.15,4,1
,7847,3774,3775,Highway,1,0.65,1,40,770,1,0,0.01625,770,0.15,4,1
,7848,3774,3777,Highway,1,0.65,1,40,450,1,0,0.01625,450,0.15,4,1
,7849,3775,1905,Highway,1,0.64,1,39,430,1,0,0.016410256,430,0.15,4,1
,7850,3775,3774,Highway,1,0.65,1,40,430,1,0,0.01625,430,0.15,4,1
,7851,3775,3776,Highway,1,1.47,1,50,770,1,0,0.0294,770,0.15,4,1
,7852,3776,1908,Highway,1,1.6,1,50,430,1,0,0.032,430,0.15,4,1
,7853,3776,1924,Highway,1,0.52,1,40,430,1,0,0.013,430,0.15,4,1
,7854,3776,3775,Highway,1,1.47,1,50,770,1,0,0.0294,770,0.15,4,1
,7855,3777,1919,Highway,1,1.12,1,47,720,1,0,0.023829787,720,0.15,4,1
,7856,3777,1921,Highway,1,1.82,1,51,770,1,0,0.035686275,770,0.15,4,1
,7857,3777,3772,Highway,1,0.56,1,40,770,1,0,0.014,770,0.15,4,1
,7858,3777,3774,Highway,1,0.65,1,40,450,1,0,0.01625,450,0.15,4,1
,7859,3778,1924,Highway,1,1.11,1,45,450,1,0,0.024666667,450,0.15,4,1
,7860,3778,3789,Highway,1,1.52,1,50,730,1,0,0.0304,730,0.15,4,1
,7861,3778,11592,Highway,1,0.54,1,38,900,1,0,0.014210526,900,0.15,4,1
,7862,3779,11501,Highway,1,0.94,1,29,340,1,0,0.032413793,340,0.15,4,1
,7863,3779,12477,Highway,1,0.56,1,25,360,1,0,0.0224,360,0.15,4,1
,7864,3779,12479,Highway,1,0.84,1,27,810,1,0,0.031111111,810,0.15,4,1
,7865,3780,3791,Highway,1,0.24,1,29,770,1,0,0.008275862,770,0.15,4,1
,7866,3780,11507,Highway,1,1.05,1,27,600,1,0,0.038888889,600,0.15,4,1
,7867,3780,12490,Highway,1,0.13,1,28,2520,1,0,0.004642857,2520,0.15,4,1
,7868,3780,12496,Highway,1,0.09,1,24,2520,1,0,0.00375,2520,0.15,4,1
,7869,3781,1919,Highway,1,0.2,1,39,450,1,0,0.005128205,450,0.15,4,1
,7870,3781,3643,Highway,1,1.27,1,50,990,1,0,0.0254,990,0.15,4,1
,7871,3781,3782,Highway,1,0.28,1,37,430,1,0,0.007567568,430,0.15,4,1
,7872,3782,1918,Highway,1,0.3,1,40,450,1,0,0.0075,450,0.15,4,1
,7873,3782,3653,Highway,1,1.17,1,47,810,1,0,0.024893617,810,0.15,4,1
,7874,3782,3781,Highway,1,0.28,1,37,510,1,0,0.007567568,510,0.15,4,1
,7875,3782,3783,Highway,1,1.27,1,44,510,1,0,0.028863636,510,0.15,4,1
,7876,3783,1918,Highway,1,1,1,47,720,1,0,0.021276596,720,0.15,4,1
,7877,3783,1926,Highway,1,0.96,1,47,990,1,0,0.020425532,990,0.15,4,1
,7878,3783,3782,Highway,1,1.27,1,44,430,1,0,0.028863636,430,0.15,4,1
,7879,3784,1918,Highway,1,1.93,1,51,720,1,0,0.037843137,720,0.15,4,1
,7880,3784,3805,Highway,1,1.15,1,47,730,1,0,0.024468085,730,0.15,4,1
,7881,3784,11594,Highway,1,0.9,1,45,900,1,0,0.02,900,0.15,4,1
,7882,3785,3786,Highway,1,0.65,1,30,600,1,0,0.021666667,600,0.15,4,1
,7883,3785,11591,Highway,1,0.5,1,40,770,1,0,0.0125,770,0.15,4,1
,7884,3785,11594,Highway,1,0.21,1,30,600,1,0,0.007,600,0.15,4,1
,7885,3786,3785,Highway,1,0.65,1,30,600,1,0,0.021666667,600,0.15,4,1
,7886,3786,3787,Highway,1,1.24,1,50,1030,1,0,0.0248,1030,0.15,4,1
,7887,3786,3788,Highway,1,0.5,1,40,770,1,0,0.0125,770,0.15,4,1
,7888,3786,11591,Highway,1,0.46,1,38,770,1,0,0.012105263,770,0.15,4,1
,7889,3787,1924,Highway,1,0.36,1,40,430,1,0,0.009,430,0.15,4,1
,7890,3787,3786,Highway,1,1.24,1,50,770,1,0,0.0248,770,0.15,4,1
,7891,3787,3789,Highway,1,1.06,1,47,770,1,0,0.022553191,770,0.15,4,1
,7892,3788,3786,Highway,1,0.5,1,40,770,1,0,0.0125,770,0.15,4,1
,7893,3788,3789,Highway,1,1.26,1,50,730,1,0,0.0252,730,0.15,4,1
,7894,3788,11508,Highway,1,1.5,1,50,770,1,0,0.03,770,0.15,4,1
,7895,3789,3778,Highway,1,1.52,1,50,970,1,0,0.0304,970,0.15,4,1
,7896,3789,3787,Highway,1,1.06,1,47,1030,1,0,0.022553191,1030,0.15,4,1
,7897,3789,3788,Highway,1,1.26,1,50,730,1,0,0.0252,730,0.15,4,1
,7898,3789,3790,Highway,1,0.62,1,40,510,1,0,0.0155,510,0.15,4,1
,7899,3790,3789,Highway,1,0.62,1,40,430,1,0,0.0155,430,0.15,4,1
,7900,3790,11508,Highway,1,1.43,1,48,770,1,0,0.029791667,770,0.15,4,1
,7901,3790,12507,Highway,1,1.14,1,47,1030,1,0,0.024255319,1030,0.15,4,1
,7902,3791,3780,Highway,1,0.24,1,29,340,1,0,0.008275862,340,0.15,4,1
,7903,3791,9749,Highway,1,1.22,1,29,770,1,0,0.042068966,770,0.15,4,1
,7904,3791,12493,Highway,1,0.25,1,25,630,1,0,0.01,630,0.15,4,1
,7905,3791,12495,Highway,1,0.6,1,25,630,1,0,0.024,630,0.15,4,1
,7906,3792,12583,Highway,1,0.04,1,28,2400,1,0,0.001428571,2400,0.15,4,1
